bill_id,state,bill_number,title,date of introduction,chamber of origin,final status,date of final,text
1092874,CA,SB1374,State Energy Resources Conservation and Development Commission: Alternative and Renewable Fuel and Vehicle Technology Program: assessments and forecasts: integrated energy policy report.,2018-02-16,S,"Chaptered by Secretary of State. Chapter 611, Statutes of 2018.",2018-09-20,https://legiscan.com/CA/text/SB1374/id/1820650
1078783,CA,AB1999,Local government: public broadband services.,2018-02-01,A,"Chaptered by Secretary of State - Chapter 963, Statutes of 2018.",2018-09-30,https://legiscan.com/CA/text/AB1999/id/1821939
1398283,CA,SB162,Community Economic Resilience Fund Program.,2021-01-08,S,"Chaptered by Secretary of State. Chapter 259, Statutes of 2021.",2021-09-23,https://legiscan.com/CA/text/SB162/id/2434215
1215508,CA,SB686,California Promise Neighborhoods Act of 2019.,2019-02-22,S,August 14 set for first hearing canceled at the request of author.,2019-08-14,https://legiscan.com/CA/text/SB686/id/2021549
741044,CA,SB793,Green Tariff Shared Renewables Program.,2015-02-27,S,"Chaptered by Secretary of State. Chapter 587, Statutes of 2015.",2015-10-08,https://legiscan.com/CA/text/SB793/id/1265184
1086513,CA,SB1079,Forest resources: fire prevention grants: advance payments.,2018-02-12,S,"Chaptered by Secretary of State. Chapter 622, Statutes of 2018.",2018-09-21,https://legiscan.com/CA/text/SB1079/id/1820732
404279,CA,AB1850,Energy: appliance efficiency.,2012-02-22,,Ordered to inactive file at the request of Senator Calderon.,2012-08-22,https://legiscan.com/CA/text/AB1850/id/661603
1345860,CA,SB1198,Wade Kilpatrick Gas Safety and Workforce Adequacy Act of 2020.,2020-02-20,S,"Referral to Coms. on E., U. & C., and JUD. rescinded due to the shortened 2020 Legislative Calendar.",2020-05-12,https://legiscan.com/CA/text/SB1198/id/2144899
1092236,CA,SB1347,Energy storage systems: procurement.,2018-02-16,S,August 16 hearing: Held in committee and under submission.,2018-08-16,https://legiscan.com/CA/text/SB1347/id/1812742
401171,CA,SB1122,Energy: renewable bioenergy projects.,2012-02-17,,"Chaptered by Secretary of State. Chapter 612, Statutes of 2012.",2012-09-27,https://legiscan.com/CA/text/SB1122/id/665121
231138,CA,AB157,"Safe, Clean, and Reliable Drinking Water Supply Act of",2011-01-19,,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",2012-02-01,https://legiscan.com/CA/text/AB157/id/78332
1593784,CA,SB1197,Water Innovation and Drought Resiliency Act of 2022.,2022-02-17,S,Set for hearing April 19.,2022-03-25,https://legiscan.com/CA/text/SB1197/id/2550560
1092550,CA,SB1434,Transportation electrification: electricity rate design.,2018-02-16,S,August 16 hearing: Held in committee and under submission.,2018-08-16,https://legiscan.com/CA/text/SB1434/id/1815195
1458922,CA,AB1371,Recycling: plastic: packaging and carryout bags.,2021-02-19,A,Read third time. Refused passage.,2021-06-03,https://legiscan.com/CA/text/AB1371/id/2403907
737575,CA,AB674,Electricity: distributed generation.,2015-02-25,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2016-02-01,https://legiscan.com/CA/text/AB674/id/1223093
406835,CA,AB2595,Desalination.,2012-02-24,,In committee: Held under submission.,2012-08-16,https://legiscan.com/CA/text/AB2595/id/660572
853161,CA,AB2657,"Water Quality, Supply, and Infrastructure Improvement",2016-02-19,A,Died at Desk.,2016-11-30,https://legiscan.com/CA/text/AB2657/id/1345971
961537,CA,AB574,Potable reuse.,2017-02-14,A,"Chaptered by Secretary of State - Chapter 528, Statutes of 2017.",2017-10-06,https://legiscan.com/CA/text/AB574/id/1651994
961529,CA,SB390,Local control and accountability plans: annual goals: state priorities: model school library standards.,2017-02-14,S,Last day to consider Governor’s veto pursuant to Joint Rule 58.5.,2018-03-03,https://legiscan.com/CA/text/SB390/id/1649134
851758,CA,AB2181,Public contracts: contract specifications.,2016-02-18,A,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB2181/id/1387590
1582936,CA,AB1789,Outdoor recreation: California Recreational Trails System Plan: California Trails Commission: Trails Corps Program: grant program.,2022-02-03,A,Re-referred to Com. on APPR.,2022-04-07,https://legiscan.com/CA/text/AB1789/id/2565905
908712,CA,SB93,Budget Act of 2017.,2017-01-11,S,Re-referred to Com. on BUDGET.,2018-01-04,https://legiscan.com/CA/text/SB93/id/1648309
1215476,CA,AB1414,Urban retail water suppliers: reporting.,2019-02-22,A,"Chaptered by Secretary of State - Chapter 239, Statutes of 2019.",2019-09-05,https://legiscan.com/CA/text/AB1414/id/2052247
1081705,CA,SB1000,Transportation electrification: electric vehicle charging infrastructure.,2018-02-05,S,"Chaptered by Secretary of State. Chapter 368, Statutes of 2018.",2018-09-13,https://legiscan.com/CA/text/SB1000/id/1819928
78436,CA,ACR152,Vehicles: automotive aftermarket: National Car Care,2010-04-07,,"Chaptered by Secretary of State - Res. Chapter 150, Statutes of 2010.",2010-09-14,https://legiscan.com/CA/text/ACR152/id/60421
850758,CA,AB2139,Ocean Protection Council: ocean acidification and hypoxia.,2016-02-17,A,"Chaptered by Secretary of State - Chapter 352, Statutes of 2016.",2016-09-14,https://legiscan.com/CA/text/AB2139/id/1429286
733792,CA,AB501,State fabric.,2015-02-23,A,"Chaptered by Secretary of State - Chapter 873, Statutes of 2016.",2016-09-30,https://legiscan.com/CA/text/AB501/id/1431531
853479,CA,AB2617,Water efficiency measures.,2016-02-19,A,From Senate committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB2617/id/1413339
862435,CA,ACR153,California Council on Science and Technology.,2016-03-09,A,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/ACR153/id/1420869
1092646,CA,SB1365,Salton Sea: Office of Salton Sea Restoration: design-build contract: reorganization.,2018-02-16,S,"Re-referred to Com. on W.,P., & W. pursuant to Assembly Rule 77.2.",2018-08-16,https://legiscan.com/CA/text/SB1365/id/1816322
737564,CA,SB451,Pupil instruction and services: educational counseling.,2015-02-25,S,"Chaptered by Secretary of State. Chapter 539, Statutes of 2015.",2015-10-06,https://legiscan.com/CA/text/SB451/id/1264727
1215603,CA,AB1720,Energy: long-duration energy storage: procurement.,2019-02-22,A,In committee: Hearing postponed by committee.,2020-08-03,https://legiscan.com/CA/text/AB1720/id/2202605
284143,CA,AB1299,Marine fisheries: forage species.,2011-02-18,,In committee: Held under submission.,2011-08-25,https://legiscan.com/CA/text/AB1299/id/343847
71314,CA,AB2483,Santa Clara Valley Water District.,2010-02-19,,To inactive file on motion of Senator Cedillo. From inactive file. Ordered to third reading.,2010-08-30,https://legiscan.com/CA/text/AB2483/id/54498
1081472,CA,AB2022,Pupil mental health services: school notification.,2018-02-05,A,"Chaptered by Secretary of State - Chapter 484, Statutes of 2018.",2018-09-18,https://legiscan.com/CA/text/AB2022/id/1820312
669395,CA,AB92,Water.,2015-01-07,A,Enrolled measure version corrected.,2015-04-02,https://legiscan.com/CA/text/AB92/id/1187907
845149,CA,AB1851,Vehicular air pollution: reduction incentives.,2016-02-10,A,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB1851/id/1389375
741379,CA,AB1324,California Global Warming Solutions Act of 2006.,2015-02-27,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2016-02-01,https://legiscan.com/CA/text/AB1324/id/1186736
1072252,CA,SB936,Office of Planning and Research: Automated Vehicles Smart Planning Task Force.,2018-01-25,S,May 25 hearing: Held in committee and under submission.,2018-05-25,https://legiscan.com/CA/text/SB936/id/1787988
735426,CA,AB577,Biomethane: grant program.,2015-02-24,A,From Senate committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB577/id/1254240
1457014,CA,SB619,Organic waste: reduction regulations: local jurisdiction compliance.,2021-02-18,S,"Chaptered by Secretary of State. Chapter 508, Statutes of 2021.",2021-10-05,https://legiscan.com/CA/text/SB619/id/2435955
60342,CA,AB474,Contractual assessments: water efficiency improvements.,2009-02-24,,"Chaptered by Secretary of State - Chapter 444, Statutes of 2009.",2009-10-11,https://legiscan.com/CA/text/AB474/id/63450
1212658,CA,AB868,Electrical corporations: wildfire mitigation plans.,2019-02-20,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2020-02-03,https://legiscan.com/CA/text/AB868/id/1988565
1092765,CA,SB1339,Electricity: microgrids: tariffs.,2018-02-16,S,"Chaptered by Secretary of State. Chapter 566, Statutes of 2018.",2018-09-19,https://legiscan.com/CA/text/SB1339/id/1820472
1459181,CA,SB692,Local control and accountability plans: state priorities: least restrictive environment.,2021-02-19,S,August 26 hearing postponed by committee.,2021-08-26,https://legiscan.com/CA/text/SB692/id/2424485
407080,CA,SB1497,Pupil data: dropouts: report.,2012-02-24,,In Senate. Consideration of Governor's veto pending.,2012-09-26,https://legiscan.com/CA/text/SB1497/id/662671
1215477,CA,AB1515,Planning and zoning: community plans: review under the California Environmental Quality Act.,2019-02-22,A,"Chaptered by Secretary of State - Chapter 269, Statutes of 2019.",2019-09-06,https://legiscan.com/CA/text/AB1515/id/2052124
965430,CA,AB1081,Sales and use taxes: exclusion: low-emission motor vehicle: trade-in.,2017-02-16,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2018-02-01,https://legiscan.com/CA/text/AB1081/id/1599748
62472,CA,SB457,Sacramento-San Joaquin Delta.,2009-02-26,,"Set, second hearing. Further hearing to be set.",2009-07-07,https://legiscan.com/CA/text/SB457/id/6605
1089007,CA,AB2421,Wildlife Conservation Board: Monarch Butterfly and Pollinator Rescue Program.,2018-02-14,A,"Chaptered by Secretary of State - Chapter 760, Statutes of 2018.",2018-09-26,https://legiscan.com/CA/text/AB2421/id/1821574
1590298,CA,AB2026,Recycling: plastic packaging and carryout bags.,2022-02-14,A,Re-referred to Com. on APPR.,2022-04-07,https://legiscan.com/CA/text/AB2026/id/2565927
1347823,CA,SB1362,Carbon neutrality: comprehensive strategy.,2020-02-21,S,Referral to Com. on N.R. & W. rescinded due to the shortened 2020 Legislative Calendar.,2020-05-12,https://legiscan.com/CA/text/SB1362/id/2147457
1433175,CA,AJR5,Wild free-roaming horses and burros: protection: roundup moratorium.,2021-02-01,A,Referred to Com. on N.R. & W.,2021-08-25,https://legiscan.com/CA/text/AJR5/id/2421409
1458913,CA,AB1361,Childcare and developmental services: preschool: expulsion and suspension: mental health services: reimbursement rates.,2021-02-19,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/AB1361/id/2386083
400613,CA,AB1729,Pupil rights: suspension or expulsion: alternatives and,2012-02-16,,"Chaptered by Secretary of State - Chapter 425, Statutes of 2012.",2012-09-21,https://legiscan.com/CA/text/AB1729/id/664181
1205166,CA,SB292,Wildfire risk reporting.,2019-02-14,S,Ordered to inactive file on request of Assembly Member Bonta.,2020-08-31,https://legiscan.com/CA/text/SB292/id/2206274
1131965,CA,AB111,Wildfire agencies: public utilities: safety and insurance.,2018-12-03,A,"Chaptered by Secretary of State - Chapter 81, Statutes of 2019.",2019-07-12,https://legiscan.com/CA/text/AB111/id/2046229
1453427,CA,AB758,Marks-Roos Local Bond Pooling Act of 1985: electric utilities: rate reduction bonds.,2021-02-16,A,"Chaptered by Secretary of State - Chapter 233, Statutes of 2021.",2021-09-23,https://legiscan.com/CA/text/AB758/id/2434225
513714,CA,AB1077,Sales and use taxes: vehicle license fee: alternative fuel motor vehicles.,2013-02-22,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2014-02-03,https://legiscan.com/CA/text/AB1077/id/864716
1214270,CA,SB468,Taxation: tax expenditures: California Tax Expenditure Review Board.,2019-02-21,S,Veto sustained.,2020-01-13,https://legiscan.com/CA/text/SB468/id/2053377
1455037,CA,SB533,Electrical corporations: wildfire mitigation plans: deenergization events.,2021-02-17,S,"Chaptered by Secretary of State. Chapter 244, Statutes of 2021.",2021-09-23,https://legiscan.com/CA/text/SB533/id/2434219
1092754,CA,AB3119,San Diego International Airport Mobility and Sustainability Committee: airport mobility and sustainability plan.,2018-02-16,A,In committee: Hearing postponed by committee.,2018-08-06,https://legiscan.com/CA/text/AB3119/id/1810222
739486,CA,AB857,Firearms: identifying information.,2015-02-26,A,"Chaptered by Secretary of State - Chapter 60, Statutes of 2016.",2016-07-22,https://legiscan.com/CA/text/AB857/id/1423726
1203016,CA,AB512,Medi-Cal: specialty mental health services.,2019-02-13,A,Consideration of Governor's veto stricken from file.,2020-01-21,https://legiscan.com/CA/text/AB512/id/2052524
942290,CA,SB214,San Diego River Conservancy.,2017-02-01,S,"Chaptered by Secretary of State. Chapter 306, Statutes of 2017.",2017-09-26,https://legiscan.com/CA/text/SB214/id/1650694
967590,CA,AB1573,Marine fisheries: experimental fishing permits.,2017-02-17,A,"Chaptered by Secretary of State - Chapter 477, Statutes of 2018.",2018-09-18,https://legiscan.com/CA/text/AB1573/id/1820339
284609,CA,AB1368,Pupils: California Healthy Kids Survey.,2011-02-18,,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",2012-02-01,https://legiscan.com/CA/text/AB1368/id/284879
513925,CA,AB1249,"Integrated regional water management plans: nitrate, arsenic, perchlorate, or hexavalent chromium contamination.",2013-02-22,A,"Chaptered by Secretary of State - Chapter 717, Statutes of 2014.",2014-09-28,https://legiscan.com/CA/text/AB1249/id/1047145
513935,CA,AB1257,Energy: State Energy Resources Conservation and,2013-02-22,A,"Chaptered by Secretary of State - Chapter 749, Statutes of 2013.",2013-10-11,https://legiscan.com/CA/text/AB1257/id/895625
1590412,CA,AB2101,California Carbon Sequestration and Climate Resiliency Project Registry: whole orchard recycling projects.,2022-02-14,A,Re-referred to Com. on NAT. RES.,2022-04-06,https://legiscan.com/CA/text/AB2101/id/2564529
513937,CA,AB1259,Sacramento-San Joaquin Valley.,2013-02-22,A,"Chaptered by Secretary of State - Chapter 246, Statutes of 2013.",2013-09-06,https://legiscan.com/CA/text/AB1259/id/885555
1456908,CA,AB976,Resilient Economies and Community Health Pilot Program.,2021-02-18,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/AB976/id/2300069
276237,CA,AB644,Schools: average daily attendance: online instruction.,2011-02-16,,"Chaptered by Secretary of State - Chapter 579, Statutes of 2012.",2012-09-26,https://legiscan.com/CA/text/AB644/id/664713
851673,CA,AB2305,Protection of orcas: unlawful activities.,2016-02-18,A,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB2305/id/1390392
1345693,CA,AB2736,Groundwater: pumped hydroelectric energy storage systems: Joshua Tree National Park.,2020-02-20,A,In committee: Held under submission.,2020-06-03,https://legiscan.com/CA/text/AB2736/id/2186289
1447176,CA,SB372,Medium- and heavy-duty fleet purchasing assistance program: zero-emission vehicles.,2021-02-10,S,"Chaptered by Secretary of State. Chapter 639, Statutes of 2021.",2021-10-07,https://legiscan.com/CA/text/SB372/id/2436302
60045,CA,AB177,Public contracts: small businesses and disabled veteran,2009-02-02,,"Chaptered by Secretary of State - Chapter 342, Statutes of 2010.",2010-09-27,https://legiscan.com/CA/text/AB177/id/60869
1214405,CA,AB1196,Peace officers: use of force.,2019-02-21,A,"Chaptered by Secretary of State - Chapter 324, Statutes of 2020.",2020-09-30,https://legiscan.com/CA/text/AB1196/id/2211015
1083888,CA,AB2068,Electricity: rates: public schools.,2018-02-07,A,"Chaptered by Secretary of State - Chapter 208, Statutes of 2018.",2018-08-27,https://legiscan.com/CA/text/AB2068/id/1817977
71830,CA,SB1455,Plug-in hybrid and electric vehicles: Internet Web site.,2010-02-19,,"Chaptered by Secretary of State. Chapter 337, Statutes of 2010.",2010-09-27,https://legiscan.com/CA/text/SB1455/id/60738
639652,CA,SJR20,Safeguard Our Coast Day.,2014-03-19,S,"Chaptered by Secretary of State. Res. Chapter 110, Statutes of 2014.",2014-08-11,https://legiscan.com/CA/text/SJR20/id/1041906
1214072,CA,SB457,Biomethane: gas corporations.,2019-02-21,S,"Chaptered by Secretary of State. Chapter 479, Statutes of 2019.",2019-10-02,https://legiscan.com/CA/text/SB457/id/2055633
279334,CA,SB468,Department of Transportation: north coast corridor,2011-02-17,,"Chaptered by Secretary of State. Chapter 535, Statutes of 2011.",2011-10-07,https://legiscan.com/CA/text/SB468/id/354095
966887,CA,AB1228,Marine fisheries: experimental fishing permits.,2017-02-17,A,Stricken from file.,2018-01-12,https://legiscan.com/CA/text/AB1228/id/1649290
782542,CA,AJR18,Federal Wildfire Disaster Funding Act.,2015-05-27,A,"Chaptered by Secretary of State - Res. Chapter 137, Statutes of 2015.",2015-08-25,https://legiscan.com/CA/text/AJR18/id/1259699
1214327,CA,AB1054,Public utilities: wildfires and employee protection.,2019-02-21,A,"Chaptered by Secretary of State - Chapter 79, Statutes of 2019.",2019-07-12,https://legiscan.com/CA/text/AB1054/id/2046243
1086533,CA,AB2211,California Green Business Program.,2018-02-12,A,In committee: Held under submission.,2018-08-16,https://legiscan.com/CA/text/AB2211/id/1812668
1459151,CA,SB662,Energy: transportation sector: hydrogen.,2021-02-19,S,Returned to Secretary of Senate pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/SB662/id/2387950
624661,CA,SB1250,"Safe, Clean, and Reliable Drinking Water Supply Act of 2014.",2014-02-20,S,"Set, second hearing. Hearing canceled at the request of author.",2014-05-13,https://legiscan.com/CA/text/SB1250/id/1020318
965543,CA,SB473,California Endangered Species Act.,2017-02-16,S,"Chaptered by Secretary of State. Chapter 329, Statutes of 2018.",2018-09-10,https://legiscan.com/CA/text/SB473/id/1819448
850798,CA,SB1114,Commercial fishing: swordfish.,2016-02-17,S,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/SB1114/id/1404754
497750,CA,AB327,Electricity: natural gas: rates: net energy metering:,2013-02-13,A,"Chaptered by Secretary of State - Chapter 611, Statutes of 2013.",2013-10-07,https://legiscan.com/CA/text/AB327/id/895041
62554,CA,SB539,Salmon and steelhead trout: California Ocean Protection,2009-02-27,,"Set, first hearing. Hearing canceled at the request of author.",2009-07-08,https://legiscan.com/CA/text/SB539/id/6287
625428,CA,AB2395,Oxnard Harbor District: infrastructure projects: funding.,2014-02-21,A,"Chaptered by Secretary of State - Chapter 293, Statutes of 2014.",2014-08-25,https://legiscan.com/CA/text/AB2395/id/1043780
1215737,CA,AB1406,Alternative and Renewable Fuel and Vehicle Technology Program.,2019-02-22,A,In committee: Held under submission.,2019-08-30,https://legiscan.com/CA/text/AB1406/id/2044879
1215830,CA,AB1621,Alternative and Renewable Fuel and Vehicle Technology Program.,2019-02-22,A,Died at Desk.,2020-02-03,https://legiscan.com/CA/text/AB1621/id/1926418
1344513,CA,SB1093,Mariculture: master permitting program: designation of suitable state waters.,2020-02-19,S,From committee with author's amendments. Read second time and amended. Re-referred to Com. on TRANS.,2020-03-25,https://legiscan.com/CA/text/SB1093/id/2175615
1454999,CA,SB495,California Global Warming Solutions Act of 2006: scoping plan.,2021-02-17,S,Returned to Secretary of Senate pursuant to Joint Rule 62(a).,2021-09-23,https://legiscan.com/CA/text/SB495/id/2377304
1593707,CA,AB2535,Recreation and park districts: grants: playgrounds: disability access.,2022-02-17,A,"Re-referred to Com. on W.,P., & W. pursuant to Assembly Rule 96.",2022-03-28,https://legiscan.com/CA/text/AB2535/id/2556868
1078799,CA,AB2006,Charge Ahead California Initiative: agricultural worker vanpool programs.,2018-02-01,A,"Chaptered by Secretary of State - Chapter 364, Statutes of 2018.",2018-09-13,https://legiscan.com/CA/text/AB2006/id/1819902
1215599,CA,SB772,Long duration bulk energy storage: procurement.,2019-02-22,S,Died on file pursuant to Joint Rule 56.,2020-02-03,https://legiscan.com/CA/text/SB772/id/2027264
849332,CA,AB1979,Renewable feed-in tariff: hydroelectric facilities.,2016-02-16,A,"Chaptered by Secretary of State - Chapter 665, Statutes of 2016.",2016-09-26,https://legiscan.com/CA/text/AB1979/id/1430983
284731,CA,SB800,Voluntary Greenhouse Gas Emission Offset Program Fund.,2011-02-18,,Returned to Secretary of Senate pursuant to Joint Rule 56.,2012-01-31,https://legiscan.com/CA/text/SB800/id/187956
1338828,CA,AB2240,"Educational equity: lesbian, gay, bisexual, transgender, queer, and questioning pupil resources.",2020-02-13,A,Re-referred to Com. on ED.,2020-05-05,https://legiscan.com/CA/text/AB2240/id/2181574
1444456,CA,SB351,Water Innovation Act of 2021.,2021-02-09,S,Returned to Secretary of Senate pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/SB351/id/2377276
1458916,CA,AB1365,Public contracts: clean concrete.,2021-02-19,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/AB1365/id/2348488
672581,CA,SB76,Transportation.,2015-01-09,S,From Assembly without further action.,2016-11-30,https://legiscan.com/CA/text/SB76/id/1248244
1297336,CA,SB801,Electrical corporations: wildfire mitigation plans: deenergization: public safety protocol.,2020-01-07,S,From committee with author's amendments. Read second time and amended. Re-referred to Com. on U. & E.,2020-07-27,https://legiscan.com/CA/text/SB801/id/2200029
63115,CA,SBX74,Public resources.,2009-10-28,,From committee without further action.,2009-11-04,https://legiscan.com/CA/text/SBX74/id/4185
1170205,CA,AB258,Pupil health: School-Based Pupil Support Services Program Act.,2019-01-23,A,Consideration of Governor's veto stricken from file.,2020-01-21,https://legiscan.com/CA/text/AB258/id/2053602
63370,CA,AB1755,Seismic Safety Finance Act.,2010-02-08,,Vetoed by Governor.,2010-09-30,https://legiscan.com/CA/text/AB1755/id/59619
60898,CA,AB1030,Renewable energy projects: Department of Transportation.,2009-02-27,,In committee: Held under submission.,2009-08-27,https://legiscan.com/CA/text/AB1030/id/9017
71510,CA,AB2679,Public buildings: energy and water: consumption,2010-02-19,,"In committee: Set, second hearing. Held under submission.",2010-05-28,https://legiscan.com/CA/text/AB2679/id/692
206833,CA,AJR44,Commercial whaling: moratoriums.,2010-06-14,,"Chaptered by Secretary of State - Res. Chapter 146, Statutes of 2010.",2010-09-09,https://legiscan.com/CA/text/AJR44/id/60159
284740,CA,AB1285,Regional greenhouse gas emission reduction program.,2011-02-18,,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",2012-02-01,https://legiscan.com/CA/text/AB1285/id/291974
275860,CA,ACR20,Water Awareness Month.,2011-02-16,,Ordered to inactive file at the request of Senator Corbett.,2012-06-07,https://legiscan.com/CA/text/ACR20/id/615660
563469,CA,ACR75,California Council on Science and Technology.,2013-08-08,A,"Chaptered by Secretary of State - Res. Chapter 148, Statutes of 2013.",2013-09-27,https://legiscan.com/CA/text/ACR75/id/891260
622940,CA,SB1049,Integrated regional water management plans.,2014-02-18,S,Held in committee and under submission.,2014-05-23,https://legiscan.com/CA/text/SB1049/id/1014212
625817,CA,SCR90,Tijuana River Valley Recovery Team.,2014-02-21,S,"Chaptered by Secretary of State. Res. Chapter 80, Statutes of 2014.",2014-07-03,https://legiscan.com/CA/text/SCR90/id/1038896
577586,CA,AB1447,California Global Warming Solutions Act of 2006:,2014-01-06,A,"Chaptered by Secretary of State - Chapter 594, Statutes of 2014.",2014-09-26,https://legiscan.com/CA/text/AB1447/id/1047026
721931,CA,SB208,Integrated regional water management plans: grants: advanced payment.,2015-02-11,S,"Chaptered by Secretary of State. Chapter 675, Statutes of 2015.",2015-10-09,https://legiscan.com/CA/text/SB208/id/1265255
741047,CA,AB1074,Alternative fuels: infrastructure.,2015-02-27,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2016-02-01,https://legiscan.com/CA/text/AB1074/id/1206180
853164,CA,AB2415,"California Clean Truck, Bus, and Off-Road Vehicle and",2016-02-19,A,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB2415/id/1399942
1003945,CA,SCR39,Marine Mammal Rescue Day.,2017-04-05,S,"Chaptered by Secretary of State. Res. Chapter 48, Statutes of 2017.",2017-05-16,https://legiscan.com/CA/text/SCR39/id/1617683
1007537,CA,ACR69,Compost Awareness Week.,2017-04-20,A,"Chaptered by Secretary of State - Res. Chapter 61, Statutes of 2017.",2017-06-06,https://legiscan.com/CA/text/ACR69/id/1630476
1102695,CA,SR89,Relative to California Agriculture Day,2018-03-07,S,Read. Adopted. (Ayes 38. Noes 0. Page 4405.),2018-03-19,https://legiscan.com/CA/text/SR89/id/1765643
1090566,CA,AB2569,Electricity rates.,2018-02-15,A,"In committee: Set, second hearing. Hearing canceled at the request of author.",2018-04-11,https://legiscan.com/CA/text/AB2569/id/1774932
1103434,CA,SR90,"Relative to a sister state relationship with Baden-Württemberg, Germany",2018-03-08,S,Read. Adopted. (Ayes 38. Noes 0. Page 5010.),2018-05-10,https://legiscan.com/CA/text/SR90/id/1794512
1111883,CA,ACR217,Point Reyes National Seashore: dairy and beef ranching.,2018-04-09,A,"Chaptered by Secretary of State - Res. Chapter 174, Statutes of 2018.",2018-08-30,https://legiscan.com/CA/text/ACR217/id/1818316
1210679,CA,SB332,Wastewater treatment: recycled water.,2019-02-19,S,Returned to Secretary of Senate pursuant to Joint Rule 56.,2020-02-03,https://legiscan.com/CA/text/SB332/id/2007035
1441527,CA,AB464,Enhanced Infrastructure Financing Districts: allowable facilities and projects.,2021-02-08,A,"Chaptered by Secretary of State - Chapter 25, Statutes of 2021.",2021-06-28,https://legiscan.com/CA/text/AB464/id/2421753
1385411,CA,AB5,Greenhouse Gas Reduction Fund: High-Speed Rail Authority: K–12 education: transfer.,2020-12-07,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/AB5/id/2339803
1438444,CA,AB427,Electricity: resource adequacy requirements.,2021-02-04,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/AB427/id/2382673
1451059,CA,AB648,Greenhouse Gas Reduction Fund: healthy forest and fire prevention: appropriation.,2021-02-12,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/AB648/id/2292466
1454964,CA,AB963,Baldwin Hills Conservancy: urban watersheds conservancy expansion.,2021-02-17,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/AB963/id/2297602
1593639,CA,AB2479,Forest restoration and protection: wildfire prevention.,2022-02-17,A,Referred to Com. on NAT. RES.,2022-03-10,https://legiscan.com/CA/text/AB2479/id/2522080
1592490,CA,AB2225,Resource conservation: traditional ecological knowledge: land management plans.,2022-02-15,A,From committee: Do pass and re-refer to Com. on APPR. (Ayes 11. Noes 0.) (March 21). Re-referred to Com. on APPR.,2022-03-22,https://legiscan.com/CA/text/AB2225/id/2520125
1588138,CA,AB1975,Transportation: bus shelter and street furniture siting: Road Maintenance and Rehabilitation Program: Local Streets and Roads Program.,2022-02-10,A,Re-referred to Com. on L. GOV.,2022-03-28,https://legiscan.com/CA/text/AB1975/id/2556720
1594624,CA,AB2793,Greenhouse gases: market-based compliance mechanism.,2022-02-18,A,Re-referred to Com. on NAT. RES.,2022-03-28,https://legiscan.com/CA/text/AB2793/id/2556846
1592607,CA,SB1052,Baldwin Hills Conservancy: urban watersheds conservancy expansion.,2022-02-15,S,April 4 hearing: Placed on APPR suspense file.,2022-04-04,https://legiscan.com/CA/text/SB1052/id/2520236
1588153,CA,AB1990,Department of Fair Employment and Housing: Californians with disabilities: workgroup.,2022-02-10,A,Re-referred to Com. on APPR.,2022-04-07,https://legiscan.com/CA/text/AB1990/id/2565899
61241,CA,AB1373,Advertising: grant deed copy services.,2009-02-27,,"Chaptered by Secretary of State - Chapter 533, Statutes of 2010.",2010-09-29,https://legiscan.com/CA/text/AB1373/id/60797
